0.365999937057495,9,0,0
0.473999977111816,9,0,0
0.569000005722046,9,0,0
0.664999961853027,9,0,0
0.773999929428101,9,0,0
0.869999885559082,9,0,0
0.966000080108643,9,0,0
1.05900001525879,9,0,0
1.16899991035461,9,0,0
1.26200008392334,9,0,0
1.37100005149841,9,0,0
1.46399998664856,9,0,0
1.57399988174438,9,0,0
1.66799998283386,9,0,0
1.76099991798401,9,0,0
1.87199997901917,9,0,0
1.96700000762939,9,0,0
2.06299996376038,9,0,0
2.1729998588562,9,0,0
2.26900005340576,9,0,0
2.36500000953674,9,0,0
2.46000003814697,9,0,0
2.57099986076355,9,0,0
2.66400003433228,9,0,0
2.77499985694885,9,0,0
2.86800003051758,9,0,0
2.96199989318848,9,0,0
3.07299995422363,9,0,0
3.16499996185303,9,0,0
3.26099991798401,9,0,0
3.37199997901917,9,0,0
3.4689998626709,9,0,0
3.56299996376038,9,0,0
3.67400002479553,9,0,0
3.76900005340576,9,0,0
3.86299991607666,9,0,0
3.97300004959106,9,0,0
4.06699991226196,9,0,0
4.16100001335144,9,0,0
4.26999998092651,9,0,0
4.36400008201599,9,0,0
4.47399997711182,9,0,0
4.56699991226196,9,0,0
4.66100001335144,9,0,0
4.76799988746643,9,0,0
4.86199998855591,9,0,0
4.97099995613098,9,0,0
5.06699991226196,9,0,0
5.17499995231628,9,0,0
5.26900005340576,9,0,0
5.36299991607666,9,0,0
5.47300004959106,9,0,0
5.56699991226196,9,0,0
5.65999984741211,9,0,0
5.76799988746643,9,0,0
5.86100006103516,9,0,0
5.97199988365173,9,0,0
6.06500005722046,9,0,0
6.15999984741211,9,0,0
6.26900005340576,9,0,0
6.36199998855591,9,0,0
6.47199988365173,9,0,0
6.56699991226196,9,0,0
6.65899991989136,9,0,0
6.76900005340576,9,0,0
6.86500000953674,9.01,0,0
6.97300004959106,9,0,0
7.06699991226196,9,0,0
7.15899991989136,9,0,0
7.26999998092651,9,0,0
7.36299991607666,9,0,0
7.47399997711182,9,0,0
